"X","name","fold","tstat","pvalue","mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","batch_1","batch_2","B_7","B_8","B_29","B_14","B_6","B_10","B_20","B_11","B_18","B_3","B_15","B_4","B_1","B_5","B_17","B_16","B_12","B_2","B_19","B_9","B_32","B_25","B_27","B_13","B_35","B_21","B_33","B_23","B_36","B_37","B_26","B_34","B_30","B_31","B_28","B_22","B_24","A_15","A_8","A_2","A_6","A_3","A_1","A_10","A_16","A_14","A_9","A_20","A_23","A_11","A_7","A_19","A_18","A_22","A_21","A_5","A_4","A_17","A_24","A_12","A_13","QC_1","QC_10","QC_11","QC_12","QC_13","QC_14","QC_15","QC_16","QC_17","QC_18","QC_19","QC_2","QC_20","QC_3","QC_4","QC_5","QC_6","QC_7","QC_8","QC_9","QC9_2","isotopes","adduct","pcgroup"
703,"M284T761",1.37915067565669,-4.23979640540754,4.97965188643867e-05,284.264609812464,284.26387709533,284.26578682955,760.836,754.049,764.515,79,39,35,172016.482100244,129849.283321876,133637.846902275,322094.225489616,234707.159691453,192579.090629246,161257.344567249,196795.642192261,259504.201236445,189051.645327799,218990.158492338,144933.245956854,493920.24174859,200457.74592865,154428.727190275,173342.968093939,262599.273816789,288846.976764321,324153.35260954,245014.751147462,233842.65362065,135301.391101322,130281.416622714,301093.79823453,222074.915382543,130466.709357595,242738.402379372,103890.975797085,290595.099867474,106078.732635893,276567.491258727,132394.409596266,133592.552938028,147331.305443043,276600.63695922,105152.260064521,226476.969976845,344765.909115541,160173.981350988,220246.930616147,224204.724212039,169659.944232811,279937.194686671,298176.938143643,259880.986358029,77365.7874566645,294432.242194814,117050.924177274,126245.12517038,502613.182311087,79395.1747512335,105789.539814206,86934.251703496,143563.586954299,216730.2038534,152486.744702102,246899.099057158,163202.876189939,119375.721604385,160107.863084326,225216.557304625,87680.5529574124,302180.48341582,227852.041322589,126604.990243928,86669.5907472748,134391.972547916,122362.977596603,213309.308353454,137180.044863867,143194.146041201,137625.607100392,120827.849013672,89898.8706803869,174294.363634621,238667.663733765,178666.466308159,203182.704173088,149035.541727927,92619.2129309081,318038.574579152,141523.871398939,"","",365
704,"M284T759",1.62728557058797,-6.7322730007504,6.77482736577417e-10,284.292806163235,284.292374347462,284.294186176009,758.784,750.927,762.906,87,54,31,189435.053620659,342975.137713143,126141.085143471,296792.221332798,186689.423377929,246610.834302912,114451.968281572,166115.822944987,473103.496908439,252550.022781344,245033.601795899,261176.85266803,405625.618075464,139402.3457901,323744.823542805,135284.223337086,501681.168313639,265829.736387228,313962.29378042,295858.727781249,189969.592492852,127179.85283234,131661.904433244,320366.726090394,160334.945471497,138142.22190285,186073.548367871,110281.402961731,154936.262740385,119195.684785743,258324.946812452,160888.261718628,138832.187348753,151879.419356918,179339.116969483,114168.068707455,155055.63378461,302332.487092329,358553.910695482,156066.524580689,200068.0219625,171526.034705184,465242.964686947,236405.046270227,316418.840592233,198493.643559644,262158.711353331,132343.241903995,148877.48291324,280360.187091148,331662.388521134,114578.689870015,105411.229049014,148225.359340198,201713.28160419,217605.88436602,227215.730881569,163247.11349931,131686.59781218,210474.978203496,229848.066804229,101119.829662691,273010.205236816,184262.282450373,168749.928611271,89802.1029582918,138566.084088208,134644.716950469,126223.636564941,143012.024582519,147989.68005844,106358.729055419,257231.4747027,163638.858940673,312435.652372206,406329.527375508,359069.69768579,146128.324794022,306797.482590331,148350.464318308,305004.408553589,140156.155971516,"","",66
705,"M284T715",1.84292785631259,-11.4082163736897,0,284.329380051125,284.328981049973,284.330683111251,714.834,712.829,717.16,79,57,21,193454.639843811,184729.468918762,78942.8976171004,192836.163714844,149277.687485386,110710.305393034,81203.0361138154,145076.954647094,192192.221660158,287965.776264158,137689.541693798,126410.038375855,120679.908197196,185844.032833985,117577.08825586,187404.73560288,206270.127130736,145574.956510693,158276.120916361,179298.690998384,80846.9593716012,61383.080588523,80541.8623376305,176162.509208601,83457.4878445427,71423.0778051569,222195.574429036,79040.1575465202,75460.3930548361,40440.595352929,67609.825291253,81373.7981797968,72110.6245493576,82446.1869846972,93063.4014052366,71569.0517375147,75248.6019129146,162081.640995571,243228.735059973,133263.029646728,186371.083212326,156848.222067314,151508.914761283,130359.130181791,141707.72728478,297973.22619501,134850.898670455,86472.7739515889,71079.9961502082,142759.120452881,162004.740136133,83731.4559586283,80593.2506972827,81535.245963456,136276.160998405,136305.252065369,152990.632662781,66813.0189222422,92039.7185960687,203151.852281326,176582.744169662,194274.932734432,222961.387670004,205682.185246294,66252.2879562713,68677.9350826559,88903.7903192811,77515.201730386,87665.6396595618,77374.4784531891,86589.6981954575,74409.0986765442,211908.914972657,93749.6880461036,226405.474659638,196047.848210157,214799.296530945,209152.153722168,178454.428475683,209192.424845947,179681.172583006,78848.5301464888,"","",198
706,"M285T103",1.69917315512263,-16.2267974813954,0,284.909238828293,284.907922135871,284.909601191464,102.972,101.075,106.179,134,57,75,273234.589166758,260662.910723844,155120.606683984,251814.183942533,178338.741255176,257310.48062429,97356.400148047,242457.627057096,272664.19497753,172028.92075,287869.243322837,201258.199163044,163962.821915337,133473.155271041,158692.078682387,231813.801256337,282159.53656875,222938.764188062,140100.832874148,287216.168547476,136915.444860325,145054.241910068,179971.079563441,293173.144569639,142929.712669086,113459.6303538,101317.885841097,154424.625801514,156458.157208048,79606.8054815911,179129.341446204,131281.357752324,76969.9155988932,50157.1642956432,77893.0715779519,168230.320843756,187167.048957861,217816.211250017,245550.947003906,232275.229729312,218017.26906959,240152.30937985,227092.616709082,251794.136514597,235122.18925921,275581.217609315,257998.576888932,109604.734569824,133104.121214142,221150.125363526,274272.451147252,128777.474394154,113138.378821729,118669.533363281,122158.432745479,259909.539104865,252641.620104184,129931.442952067,107877.935471338,269328.273830522,282853.574362921,205285.008927006,207961.782716189,257327.661598714,167302.098105938,162858.330657773,128331.22305061,130924.892685949,116182.858700331,146892.660819229,153033.831988437,127389.619511328,258009.615082764,144487.330489087,246673.571489782,234574.5325,238201.534017223,261768.413368103,225400.83551086,230666.684871571,262297.3940325,155715.730774854,"","[M+Na]+ 261.92 [M+H]+ 283.902",560
707,"M285T89",1.08145561389394,2.84490327083538,0.00545129440981063,285.063305856449,285.062900212632,285.064632100905,88.8694,86.6718,90.4218,83,44,37,98913.9474502328,66375.3567077355,81717.1126966769,90251.621512008,60333.5559803298,65980.4267364746,76138.1419124725,65465.2171884056,94437.5612385219,70269.5730609131,89315.7764905337,58297.732337913,68620.9599768415,61188.1643077504,84628.8747031304,86315.2938002158,83952.9479166747,99653.0234857067,43396.8519805468,92251.903070777,75589.9795496168,90725.2251811842,78417.3605580713,60487.2480484009,77020.5428477517,90096.7513815686,67487.9124584962,97390.9330682882,73195.9422424241,85762.4379997318,93607.7028275555,101127.681595711,93783.9250118248,74147.0844153646,65014.8576193624,79582.2863430921,66654.7007118683,59386.8221745972,79317.4565631429,87125.3194326704,94351.0192508057,80764.4292694879,86505.8176916992,62808.3014467041,90704.7327345806,84775.5214838623,89039.1227625977,87941.3956083869,90288.8620178808,85583.8357096489,66953.4200195312,89374.2858574099,93018.3444922592,95811.7623008249,95212.6234570152,88615.6994614859,80902.4206453125,85031.6226010963,78591.0931395131,66545.1779394531,85675.2301577013,64014.6306332032,82123.9853170988,57853.6674932861,84710.8800123007,82994.4987633445,89096.9474383384,94055.9849077463,93123.2402005959,91763.3971781524,95611.3544211388,58611.1781235962,92513.9245448506,90548.1901041107,36969.6699577636,96558.0693700716,93855.2974474609,63369.2855357117,68266.0487491761,85150.4737449842,68942.5509509543,85539.8815809175,"","",28
708,"M285T783",91.528479676608,-8.43872574180637,1.47215573065296e-11,285.240378767809,285.240216907474,285.240587865147,782.862,781.442,783.987,37,36,0,248128.894430694,292108.080260497,1521.62476206571,212048.506400476,253317.449552673,332428.831301585,4140.97838089118,276405.569200977,252585.106895252,305019.409472901,184733.436149265,289678.794085039,264625.02625279,256125.295216239,248621.378443924,238309.370437132,366382.489965124,232939.7607465,395477.025410567,348267.904815894,0,0,2271.01707355678,335109.815570198,0,1387.66659286618,4485.52770973841,2628.55917584896,2173.87589714924,0,1362.62987907529,4995.84535975456,2258.33517106491,0,1856.53190923964,1599.00059460689,2034.06929804484,218097.175958741,221334.981433758,233520.4348125,301135.551803059,181297.947760417,795447.175190074,248212.329431527,286298.317259908,250869.375723957,282636.74125586,3324.1126369969,3103.07267993689,289893.44299939,296111.415870658,0,1054.63999418309,7583.43362990022,3902.74446033239,194167.460792201,256248.477689345,2185.87178028027,4144.01048006117,333778.954287515,196346.074634604,0,8106.91297155619,0,0,0,0,6553.62131770437,5034.94662587557,0,6227.59979817644,3647.3450140043,3363.9732550364,0,0,0,3233.30769735078,0,2721.85281038284,3863.92456610128,2816.61035488634,1128.42914113998,"","[M+H-H20]+ 302.245",86
709,"M285T764",16.241317222857,-9.23387679553837,6.82121026329696e-13,285.276700723408,285.276355219166,285.277057627238,764.095,760.475,766.649,40,36,0,245000.905472358,289232.584576173,7185.54666886204,362524.779932422,203160.626336425,14814.1486106538,3487.86664909752,252682.125598145,416824.243482465,324224.445559448,247294.257769628,283616.096583715,539062.354848245,280764.110320879,250533.331100798,78982.946621094,346708.289642881,357864.854802457,326844.051505371,311927.414480469,24691.1064917114,7543.06704526983,9374.86709650528,414498.387958145,13213.4712378163,5160.40017465212,15508.3438467227,11083.3336021813,27252.2803551476,9285.90471674998,9486.54552990355,9523.96798497088,7011.6371107023,7944.15056340788,18344.586660473,2215.41158629788,11128.0087834348,182257.678523437,238535.498948598,10242.0725756522,83752.2177529301,221784.079768196,70680.1632202901,272946.025378109,324151.365832201,18423.8580664036,16295.9230721227,3359.82550655388,12317.6518732286,337861.863543192,272425.25416333,6974.20005264408,3223.76402094646,12616.769468387,18784.4363735961,12826.0385652751,243967.496249099,6197.56257374271,0,15600.741748333,249109.588816162,0,249697.460531029,165449.72071289,6751.77535138776,3745.07608235255,21490.5416111617,12971.7110489834,10218.4157648373,16738.4136203045,8555.09553094291,4393.19715197591,20436.5612778962,7206.20327612758,14549.9304782152,36413.2396658659,34838.4453727917,273455.657930663,219268.075149603,264610.602940038,315754.777219823,1497.42494069785,"","[M+H]+ 284.271",40
710,"M286T716",9.46182722986883,-1.35241544115959,0.181667093936123,286.142883413112,286.141328486401,286.143328351986,716.4255,714.804,718.361,84,41,42,172278.209852611,288628.808620416,45789.6201501329,63681.8572735414,21233.1788347196,945692.927513442,147674.330760956,932038.934545495,293383.335521197,14638.2839764416,1407609.19408594,74608.5311757401,1173261.76466947,54470.3464807769,68926.0574515606,263461.779464634,53089.6423381828,4975120.05017741,822408.442917612,58068.842859149,1415486.57753536,1350.28522034337,13539.1707735775,1136281.50536513,0,44656.4037102035,120439.718313519,434976.877939397,6396.89782395661,25373.8469657103,0,9017.84913089275,1169490.54690332,16673.0415611148,0,1395.90417086333,3291.82468190789,0,1551.78695671912,48676.8208667766,31065.2988726637,921543.595688149,181735.091864388,539043.884867919,2461504.03493954,269623.949030273,74598490.3469305,96726.7786873023,30530.3759312948,2161243.53605713,117519.289842285,224999.22450155,41794.095315971,1374644.99183081,44562.0544453128,117908.907728364,8659940.75342418,350741.540075606,148412.38317098,374810.135395538,141079.886923781,422627.729316078,492749.294107907,462310.638145611,204556.867638214,166410.663147399,182793.201305566,135080.310538156,180305.417995117,176083.107884277,174448.091493751,179861.456466926,476104.024327851,203538.039962747,432864.42994004,393786.969257987,461038.044865113,422590.546056857,378635.572417446,450486.231958642,389078.675098567,174059.650848144,"","",195
711,"M286T621",1.3301157017485,-2.82803389777704,0.00545171197125827,286.200734173024,286.19928781212,286.201143984351,621.222,619.409,624.149,142,57,81,2448201.28440776,2537521.64150802,857299.710756404,1024825.5571125,1586064.66005114,3107992.29861717,1920718.74943286,1886392.89550552,1414568.08365809,2611052.56980781,2284970.56634376,1141711.28537351,2576727.9749707,846685.293195771,1671131.41399586,3557211.62700245,1854565.4328003,3130505.3959773,457925.148394109,354651.779834471,2975994.35822144,920511.863287596,1652185.34145923,275765.873925998,832288.162438478,3127899.0221658,1186625.02695557,1769541.74976782,2152935.81274741,261206.680317885,821099.971474916,561580.387204871,814286.5271983,1344368.1748364,674563.119021605,343636.504897147,221367.107974479,2555544.51889566,582698.418863307,1167584.06161677,905101.341120887,496611.837416191,3174632.40442427,2563989.52411752,1335927.4883711,1190686.81678145,2141636.66310248,1283116.19875126,2816501.08516664,2166579.19575412,1551176.20504301,698770.08653062,3892443.2550551,1839501.31302161,1230438.60847024,672221.571974951,1059851.49449437,914910.301483557,4465547.19415918,820148.508815538,1802122.71490724,1473321.22489418,1565822.9924617,1634118.45503246,1121010.73448565,983464.745812239,983667.357535097,1083208.57335095,1043987.11729494,1143163.81578223,1153227.40656127,1166677.52407567,1464787.73879797,1152302.33611011,1520318.16273992,1513459.44511724,1547524.8296192,1389691.46704274,1452580.63637707,1454287.6873016,1519642.87151698,1047655.29660645,"[142][M]+","",76
712,"M286T588",1.13090896866877,-5.00510542293685,1.99631689312696e-06,286.248579357884,286.24692055582,286.248922356919,587.691,585.749,601.637,140,57,81,736441.170609377,1010099.09637118,922214.91349006,1006176.1181371,925431.741050785,976559.150395874,1044042.87375,981802.705642047,958547.980177738,728938.644535325,1031681.51463064,851682.836395506,1041270.35833594,1062030.12084926,1211803.49083874,914870.415377034,1273438.79898571,758427.507241299,1029553.95097412,966474.115961785,1084937.03027374,874726.813589098,852804.813833764,1277869.08062049,907216.433483737,983228.860080076,829882.854156527,957080.575280999,923145.594714355,871955.637600755,811787.017474185,853634.232253786,477864.111968589,610820.999301094,841694.985958115,940323.644010039,784997.615617368,1031398.73730469,1191572.24200781,783348.097668264,782570.834183015,1033613.13260984,925906.230552491,1000779.9893237,827569.45036963,1048168.00111435,931319.083569333,973979.50179866,1079036.04962323,1001091.90346369,946930.006960853,843237.503557528,797068.755861584,748910.643325196,955833.582075477,893271.35933496,892377.97310902,933787.710734867,1109049.67160645,1329287.11336786,1388593.39423777,1092114.49574485,934576.932791635,1038491.43991848,917419.237346254,836280.529235442,899163.59621424,831158.930599695,733387.738648991,880827.060597655,1088929.98509795,953834.31471289,1024013.07718288,842352.943838202,1036206.91387984,1018347.95780528,1191947.77897135,942257.900104662,974940.271016998,955199.64295732,1062997.47680299,878222.297187076,"[150][M]+","",114
713,"M287T109",1.80267955846964,-8.44654093318779,1.19193543923757e-12,287.013232326298,287.011917218662,287.013609745795,108.6385,106.53,110.865,136,57,76,131735.747917643,122744.117239041,99176.8186455427,175662.395375523,252335.462979492,264523.954485547,121672.923419329,239375.750714844,223208.475998675,248558.713333301,183573.833310532,166458.613440348,236426.077841406,233780.701379167,378294.045683659,238443.090946582,208234.50234082,185664.665273112,264606.115318359,176483.339689558,79398.7601502511,121664.415534668,149390.864747803,139486.271256945,127649.795869066,129627.491132115,141779.93329974,145001.015509991,76536.0939556274,129527.863368652,115762.468695459,91302.2868466797,141814.661942028,128238.761892917,74630.5464133532,111951.932034505,86931.2935747768,177191.13086875,209157.466790039,129938.4928125,78262.530054827,106394.984945215,240196.036043294,187382.458774414,211463.689089286,116352.581813267,184972.502519704,71437.3076874511,98861.143770345,196947.722912842,169860.19344043,64317.0563828125,69271.7793202283,75409.8856457706,133902.715627991,118751.270791016,174248.277089722,79514.8455006104,60203.9998830566,128598.391526101,139584.693092367,206203.551030552,215192.259071615,210878.954204264,92783.5663151042,117855.571543294,92706.5449137371,90233.8192867839,91366.5628136985,98838.3281884766,91986.4446179387,101100.055401686,214080.584057767,92911.2894928386,185548.691943209,205364.095042132,202568.524265102,217970.19016875,205885.235940104,222959.594470313,219648.185532924,131987.951468924,"","[M+K+NaCOOH]+ 180.062",12
714,"M287T584",1.4381106673867,-3.40593206735435,0.000892385595695488,287.099868419175,287.09822279324,287.100214362018,583.552,581.84,585.75,141,57,80,1532514.90226758,574727.561173919,1330226.02341499,929655.045316166,647655.974341307,1304062.75056284,114648.623651366,1541986.01865722,1190223.3146792,2451979.45686425,782320.910106994,788505.274930147,1107254.96087181,2344544.52354021,165324.970643412,437151.858596176,817608.294946805,2218565.31672594,917601.716288816,543207.480243206,137497.969495019,1084912.33228157,147166.68959069,561317.007960693,1098323.31179193,1472013.65072809,323295.190937987,471276.738956785,446888.240636927,1346386.70279467,288400.485639509,308922.339483665,3063245.68524252,1749591.21379835,820338.521313322,1077820.49667512,486405.158951173,914046.769736477,271454.27358913,1397460.64042969,672098.264987121,835538.013815661,1126833.40313512,650649.460998775,1525251.3907869,333979.929443677,210504.67274121,817612.498354097,197032.368129932,573495.968791018,639456.7906273,153588.617828491,559894.434959052,553702.477719727,571733.809511635,747253.239787461,812231.043512699,392771.367836588,1501400.72236194,982636.655870516,698582.493536728,798745.607666015,860360.393627927,893208.694618927,602207.09850586,511049.31578425,547068.975425965,541464.451774089,512330.316300258,596345.861892447,565943.620751956,561973.563407551,800985.008430472,563583.10684375,793583.776090136,774568.351535239,779095.23251825,728659.167823663,780256.144245007,782915.39136768,809184.439424892,547660.954179688,"[79][M]+","[M+Na]+ 264.11",24
715,"M287T621",1.43153326911255,-3.56073504955447,0.000529228412230687,287.204148603826,287.202620671239,287.204543843636,621.101,619.357,624.149,116,51,65,340798.948661534,367836.789338109,112973.826794066,151806.571980058,223569.137411163,429598.997108886,254374.58487832,284632.915434652,199435.925803366,352410.228452028,316679.258041719,153073.260359212,366375.184042537,115486.133822022,241399.072513184,483645.62650879,262128.799586915,466831.72752477,66389.1489333399,47775.8378695269,392164.766655732,108975.562548584,217511.408231056,35733.3378536999,122461.199023404,427674.651423337,179376.3247753,249301.615294189,292840.437965927,44354.0392074098,91007.0880468744,74651.5330128148,89968.3621443572,170847.217662598,82527.0682733831,52084.7790360007,36579.5801914598,364662.773844912,84340.0029608927,171491.585394505,112891.696060895,68442.1996129096,449843.211727295,378289.302792455,205425.156039714,172891.975346557,308346.377141322,180646.795322493,383499.123180667,316976.03047464,233489.294439698,100711.035049312,501313.22671875,251333.093614327,154945.695266113,74758.9072405165,151929.442224976,101386.195466121,585258.979549801,79518.4941047552,251288.571281251,202937.161141406,232342.472478333,235451.478369759,139128.052218383,116718.088708577,120369.650545215,152101.296775691,122966.128203125,142579.805669643,157443.92408789,144111.637236328,205454.794223008,156151.169810791,214482.486833333,229513.425535186,229670.113418822,205927.012896515,190396.701786458,221240.650239365,203131.069272231,143902.264750611,"[142][M+1]+","",76
716,"M287T588",1.13873364380324,-4.10362132193505,7.84102635051909e-05,287.251019342039,287.250207511785,287.252158830407,587.758,585.996,590.297,84,51,32,117400.217635806,129239.049187936,109831.676802918,109706.210115112,111370.548097883,142090.742371303,142361.869857954,107497.779428024,131925.762094922,111346.48020963,135643.936472168,105246.689736389,103205.078142218,152072.55153858,183461.041411157,129509.36829723,180018.133897184,111411.762915296,119173.439175036,120725.633116389,120014.035648991,119343.971247204,124330.05609256,114842.658926612,121486.013301916,136145.379018746,116570.072621372,138791.680280884,81553.8833684895,98508.8940303862,103059.675665492,123022.589165899,64357.3452807615,87189.4723756694,149794.301666492,110772.253427013,109142.613504961,121348.730654297,150324.56739168,115978.360818948,115713.647731237,110746.368376368,118151.167652433,127388.397399372,127322.123967528,157353.683263153,107673.686829208,112197.882411222,102999.987966657,142943.614044586,112417.03874771,122676.135806708,115313.998529286,108620.900248579,108141.23587529,103756.589499537,86781.8836157942,107251.201180664,80793.3201569337,150370.780722528,206389.78464978,151370.574644956,121900.833714843,139534.54186289,106139.471392102,126618.09153104,97369.2955906034,89442.0910665285,112926.753383447,125020.990590662,125263.95197399,126113.108577183,121718.206055786,122968.421220392,105601.399204564,137436.285645593,141216.738433572,111265.746734131,114634.72594421,102259.597767263,153144.177215433,125538.973926983,"[150][M+1]+","",114
717,"M287T693",2.42284297861688,-12.5805829415091,0,287.267273504598,287.267011532204,287.268648698394,693.248,691.107,695.651,67,51,16,102115.81550948,78434.2421264658,80391.7517966107,173561.84484693,128802.959844936,128797.952839223,79749.8287936312,98295.8361119731,166819.339563085,278305.435261504,54981.4499446154,148922.26053772,96470.6514679681,127423.837029474,150993.212455611,123464.299155573,159250.065441081,113059.131829545,173709.934329591,149178.62652832,65770.2648520856,56594.7403203696,97040.7129959762,276715.538355103,58366.2881738289,73803.9958691436,86732.8991441027,75764.7019496606,59038.2931817289,93397.3157319153,66001.4054316924,44798.2314597699,82919.750480783,50078.9205639362,131675.993520573,57673.0268734651,81126.9626153563,97992.886470703,123964.898027196,90595.119515419,148225.402047991,159027.334778584,143877.495693807,112712.964138015,145054.318093864,218138.086268555,176059.579034506,63736.8056380789,55584.7167287618,154311.616092682,141458.303172722,67794.4302436629,53225.8780799233,78545.5951872642,63247.6412864362,131694.919122337,113520.928231348,57104.1387923062,59511.094713924,129041.948021171,142633.373294782,168957.909981136,223319.824904052,199699.182360316,134099.623040809,76002.6606501609,97138.6870962083,107706.009953196,102779.587470813,93504.1812333163,105148.030611178,132241.618024615,194211.63356138,88457.7763250001,185247.504664323,183861.669747851,179612.28469922,180164.659920377,171106.449605646,194549.708056412,205693.953825781,97371.2305473536,"","",11
718,"M288T778_1",1.88674583435456,-10.5418045837991,4.44089209850063e-16,287.632119547493,287.630728635779,287.63241805756,777.867,775.537,786.328,139,57,81,2663432.48248877,2506612.71139125,983055.588735348,3416923.66054806,2177786.79512677,2321115.4210277,1434917.79169922,2127999.04238281,2472588.83182617,1421420.15484449,2953286.85814532,1259087.06323389,1441658.08882223,1573656.68039645,2441820.27931875,3340490.76557625,1700842.08486278,1805090.90917821,2949470.68257495,2964708.86410595,831355.662875097,1134253.99512597,1151084.79429118,2629725.02847291,858746.192796767,1386524.77885783,1873662.93435315,1383079.42578112,1331842.77209045,1225362.50691447,1194436.04800586,1497596.7467111,1801946.28046424,1948334.08826808,2125522.59962438,1162406.91308496,1381429.4381272,2667201.6227046,2585781.49831593,2787574.31789447,2744950.3096068,2673338.97112883,1599123.53483624,3361464.46557691,2097877.97908854,2609910.20643879,4233690.51244846,1816282.01475,1315682.31517254,3629211.342157,2289317.57115703,1734360.49476367,1514134.46925752,1613387.52936445,1577139.54216944,2420146.43819813,2536017.88597718,1452239.27324492,2000921.33402208,3007755.65804391,2967241.14371778,358507.144160888,2654757.0170322,2659269.08099328,1285616.07149618,1476298.07515125,1180719.71921561,1551190.53455724,1326908.97885669,1400563.74172406,1436805.19881387,1519339.99578763,319111.389640493,1634374.91831251,608005.598512897,1101900.54890809,1515595.30314127,1954196.29494453,2136347.89534131,2877320.03894296,2900428.56898767,993289.819564879,"[18][M]2+","",5
719,"M288T583",1.4005061204097,-3.15618095378841,0.00203630258873444,288.102299922262,288.101500698652,288.103571204916,583.344,581.45,585.75,70,48,21,186096.463226355,74114.9985524857,150967.076458147,114735.578909962,52863.2574926756,157076.312137835,16121.4545211216,186439.09065625,132764.547139559,297087.408095216,94984.7824799906,95934.1903315739,132490.695485595,277951.461224315,23133.6322186727,58905.4885851741,97039.7061433766,279996.162189011,116005.688590739,60663.954541813,16014.9281973595,108668.66852653,20508.3225282893,70313.732021851,126633.3505351,180803.217600871,44496.3844924948,62477.610988199,60624.6853672645,159965.831602434,39037.9711417177,44652.8999814107,359468.002405216,212398.312998198,91536.8594384193,131800.434195248,56917.8324825015,116635.586468994,34819.3674877472,174648.54151062,85789.8220803223,102041.802773838,135004.965592215,70567.5780298401,182512.143440075,41706.72216105,27768.2194301588,106491.848473226,30672.4371265884,80319.9066861103,53644.2464904776,18500.669075569,72364.5448790636,69233.1755236225,73119.6785316467,94870.5177749899,98347.5715022954,52402.3274038393,181914.742790675,115308.428279521,66194.1019831198,88017.2882710061,86688.1448746813,108624.438568908,78139.1618160263,70946.1656942189,69427.2415811602,70426.6609284878,70076.0264493152,58440.29423716,79085.8503441125,71446.2287123434,83566.6563756833,76276.7634277845,96080.0926184079,76992.0012354904,99809.6826458494,71976.5395417955,91379.265936979,103137.437146785,100476.043053982,72324.7316457246,"[79][M+1]+","",24
720,"M288T778_2",1.92074965462582,-10.2903067328665,1.11022302462516e-15,288.133741476894,288.132088411453,288.134113137749,777.9055,770.79,780.037,138,55,80,722003.392258745,671865.821052652,287507.131278892,972422.351175866,579683.617342394,716496.285137496,441975.639758606,612171.323494629,668861.753067685,384949.163626422,851179.67072148,351942.209053101,412826.900919563,425327.674986711,716415.183719296,867152.132151834,481232.659978025,509944.029522081,544502.861132815,765890.44335234,227123.980847796,302487.394977329,305364.685523184,762405.836075493,225584.733511497,356397.399192425,506076.428265624,370941.761096123,361533.682602706,320834.710267155,349744.866225704,387344.064100099,473813.627394913,503086.851178045,608506.491435001,338298.251197887,401271.530474736,752628.191990786,737755.04777556,770326.987976383,776472.622675337,824391.65043663,442595.732626563,977877.992741698,585830.608532813,700487.468562659,1187017.11799491,508903.779123412,324181.942811279,1069576.24031246,628247.968274799,497783.932264798,383816.260604193,459186.516752738,409205.417578126,695315.774773806,731212.274934535,364666.987350938,552275.95418396,834788.395063112,752593.211811359,62863.6127517794,738038.974679932,755206.151392157,338591.110497734,390616.575097656,320203.406416464,428246.469525299,348002.107895508,380436.867229026,388745.611365633,411969.422175782,78032.2757188624,459909.277166103,155229.464917603,272854.000733057,411885.172025389,494796.579742986,586553.677033286,793049.996974875,764875.296980807,272114.62550506,"[18][M+1]2+","",5
721,"M288T640",1.66894052305666,-4.0326401972511,0.000121074000681176,288.216154091951,288.214388682432,288.216610996886,640.188,638.206,645.65,142,57,81,1819913.83060047,4259256.48508081,193120.933048977,2916174.86254357,2192981.96008829,1824870.30222356,783774.030525585,2116720.25346278,1108769.2416518,830521.005123901,830496.342083881,2240821.45372235,821853.985525379,684340.914752929,461915.252896264,461729.210576808,636300.869352293,3822902.91272936,1410045.58130312,416896.007716887,2239709.56699313,603764.558404915,4447680.09235556,1241703.0998809,1590733.62117326,1952594.11412288,1129056.39979718,586327.704730276,593878.266315307,615116.58977484,487583.344425389,2017417.69489836,798777.67881432,3633016.50149697,490449.520956622,1635848.82005233,442020.13402251,2089464.23311215,2158337.7290032,3754388.34414424,2444217.56344673,1293504.45274087,7055860.39713471,7038487.29420145,2037816.53495435,5410246.00375737,3308060.38730743,898945.200543686,1745721.11606755,2706284.99107981,4920815.37084626,1117443.97143326,1826137.93408233,1194527.43433377,2177237.91578508,1247349.79468923,4153320.7617915,4282389.88749964,1794476.55708007,3313591.3996853,2268474.99389321,1739608.32176059,1681583.72530415,1862252.6578125,1186390.8950109,1104452.74010449,1081791.97538523,1208145.15370972,1064893.1056616,1133262.21127368,1268956.87133597,1280494.74906204,1677136.23086159,1191239.09330158,1716676.50080272,1703653.92981436,1673417.49783985,1508310.03074999,1615576.7365984,1633442.73663237,1648542.43552083,1186761.72959583,"[115][M]+","",46
